date,close,open,high,low,volume
2017-02-13,33.3225,33.27,33.455,33.1875,92141684.0
2017-02-14,33.755,33.3675,33.7725,33.3125,132904892.0
2017-02-15,33.8775,33.88,34.0675,33.655,142492400.0
2017-02-16,33.83625,33.9175,33.975,33.70995,90338220.0
2017-02-17,33.93,33.775,33.9575,33.775,88792788.0
2017-02-21,34.175,34.0575,34.1875,33.995,98028624.0
2017-02-22,34.2775,34.1075,34.28,34.0275,83347728.0
2017-02-23,34.1325,34.345,34.37,34.075,83152744.0
2017-02-24,34.165,33.9775,34.165,33.82,87106340.0
2017-02-27,34.2325,34.285,34.35875,34.07,81029704.0
2017-02-28,34.2475,34.27,34.35875,34.175,93931440.0
2017-03-01,34.9475,34.4725,35.0375,34.39875,145658340.0
2017-03-02,34.74,35.0,35.06965,34.69,104843936.0
2017-03-03,34.945,34.695,34.9575,34.6475,86284484.0
2017-03-06,34.835,34.84125,34.9425,34.648975,87000176.0
2017-03-07,34.88,34.765,34.995,34.6975,69785188.0
2017-03-08,34.75,34.7375,34.95,34.705,74828944.0
2017-03-09,34.67,34.685,34.6975,34.2625,88623616.0
2017-03-10,34.785,34.8125,34.839275,34.66,78451204.0
2017-03-13,34.8,34.7125,34.8575,34.705,69686868.0
2017-03-14,34.7475,34.825,34.9125,34.71,61236260.0
2017-03-15,35.115,34.8525,35.187525,34.75625,102767096.0
2017-03-16,35.1725,35.18,35.255,35.065,76927992.0
2017-03-17,34.9975,35.25,35.25,34.9725,175539808.0
2017-03-20,35.365,35.1,35.375,35.0575,86168152.0
2017-03-21,34.96,35.5275,35.7,34.9325,158119648.0
2017-03-22,35.355,34.96125,35.4,34.94,103440660.0
2017-03-23,35.23,35.315,35.3961,35.1525,81385204.0
2017-03-24,35.16,35.375,35.435,35.0875,89582252.0
2017-03-27,35.22,34.8475,35.305,34.655,94300376.0
2017-03-28,35.95,35.2275,36.01,35.155,133499220.0
2017-03-29,36.03,35.92,36.1225,35.7975,116759820.0
2017-03-30,35.9825,36.0475,36.125,35.875,84829008.0
2017-03-31,35.915,35.93,36.0675,35.7525,78646604.0
2017-04-03,35.925,35.9275,36.03,35.7625,79942856.0
2017-04-04,36.1925,35.8125,36.2225,35.7925,79565416.0
2017-04-05,36.005,36.055,36.365,35.9525,110871416.0
2017-04-06,35.915,36.0725,36.13,35.8625,84596136.0
2017-04-07,35.835,35.9325,36.045,35.8175,66688792.0
2017-04-10,35.7925,35.9,35.9698,35.725,75733588.0
2017-04-11,35.4075,35.735,35.8375,35.015,121517504.0
2017-04-12,35.45,35.4,35.5375,35.2525,81400000.0
2017-04-13,35.2625,35.4775,35.595,35.2625,71291520.0
2017-04-17,35.4575,35.37,35.47,35.2175,66328376.0
2017-04-18,35.3,35.3525,35.51,35.2775,58790176.0
2017-04-19,35.17,35.47,35.5,35.1125,69313500.0
2017-04-20,35.61,35.305,35.73,35.29,93278248.0
2017-04-21,35.5675,35.61,35.67,35.4625,69283712.0
2017-04-24,35.91,35.875,35.9875,35.795,68537332.0
2017-04-25,36.1325,35.9775,36.225,35.9675,75486004.0
2017-04-26,35.92,36.1175,36.15,35.84405,80164964.0
2017-04-27,35.9475,35.980625,36.04,35.8275,56985388.0
2017-04-28,35.9125,36.0225,36.075,35.8175,83441432.0
2017-05-01,36.645,36.275,36.8,36.24,134411772.0
2017-05-02,36.8775,36.885,37.0225,36.71,181408776.0
2017-05-03,36.765,36.3975,36.8725,36.0675,182788136.0
2017-05-04,36.6325,36.63,36.785,36.4525,93487488.0
2017-05-05,37.24,36.69,37.245,36.69,109310900.0
2017-05-08,38.2525,37.2575,38.425,37.2575,195009652.0
2017-05-09,38.4975,38.4675,38.72,38.3625,156521452.0
2017-05-10,38.315,38.4075,38.485,38.0275,103222768.0
2017-05-11,38.4875,38.1125,38.5175,38.0775,109020232.0
2017-05-12,39.025,38.675,39.105,38.6675,130108068.0
2017-05-15,38.925,39.0025,39.1625,38.7625,104038876.0
2017-05-16,38.8675,38.985,39.015,38.68,80193912.0
2017-05-17,37.5625,38.4,38.6425,37.4275,203070712.0
2017-05-18,38.135,37.8175,38.335,37.7825,134272860.0
2017-05-19,38.265,38.345,38.495,38.1575,107843152.0
2017-05-22,38.4975,38.5,38.645,38.2275,91865748.0
2017-05-23,38.45,38.725,38.725,38.3275,79675484.0
2017-05-24,38.335,38.46,38.5425,38.1675,76876616.0
2017-05-25,38.4675,38.4325,38.5875,38.2575,76942392.0
2017-05-26,38.4025,38.5,38.56,38.3275,87710548.0
2017-05-30,38.4175,38.355,38.6075,38.3325,80507404.0
2017-05-31,38.19,38.4925,38.5425,38.095,97804656.0
2017-06-01,38.295,38.2925,38.3325,38.055,65616352.0
2017-06-02,38.8625,38.395,38.8625,38.2225,111082860.0
2017-06-05,38.4825,38.585,38.6125,38.365,101326648.0
2017-06-06,38.6125,38.475,38.9525,38.445,106499704.0
2017-06-07,38.8425,38.755,38.995,38.62,84278588.0
2017-06-08,38.7475,38.8125,38.885,38.6,85003192.0
2017-06-09,37.245,38.7975,38.7975,36.505,259530628.0
2017-06-12,36.355,36.435,36.5225,35.6275,289229320.0
2017-06-13,36.6475,36.79,36.8625,36.2875,136661780.0
2017-06-14,36.29,36.875,36.875,35.96,126124928.0
2017-06-15,36.0725,35.83,36.11995,35.5525,128661492.0
2017-06-16,35.5675,35.945,36.125,35.55,201444372.0
2017-06-19,36.585,35.915,36.685,35.915,130165616.0
2017-06-20,36.2525,36.7175,36.7175,36.235,99600292.0
2017-06-21,36.4675,36.38,36.517325,36.1525,85063004.0
2017-06-22,36.4075,36.4425,36.675,36.279975,76425176.0
2017-06-23,36.57,36.2825,36.79,36.2775,141757556.0
2017-06-26,36.455,36.7925,37.07,36.345,102769444.0
2017-06-27,35.9325,36.2525,36.54,35.905,99047564.0
2017-06-28,36.4575,36.1225,36.5275,35.790025,88329728.0
2017-06-29,35.92,36.1775,36.2825,35.57,125997472.0
2017-06-30,36.005,36.1125,36.24,35.945,92096428.0
2017-07-03,35.875,36.22,36.325025,35.775,57111392.0
2017-07-05,36.0225,35.9225,36.1975,35.680925,86278228.0
2017-07-06,35.6825,35.755,35.875,35.6025,96515128.0
2017-07-07,36.045,35.725,36.1875,35.725,76806848.0
2017-07-10,36.265,36.0275,36.4875,35.8425,84362544.0
2017-07-11,36.3825,36.1825,36.4625,36.095,79127344.0
2017-07-12,36.435,36.4675,36.545,36.205,99537912.0
2017-07-13,36.9425,36.375,37.1225,36.36,100797492.0
2017-07-14,37.26,36.9925,37.3325,36.8325,80528244.0
2017-07-17,37.39,37.205,37.725,37.1425,95173824.0
2017-07-18,37.52,37.3,37.5325,37.1675,71475168.0
2017-07-19,37.755,37.62,37.855,37.4875,83691876.0
2017-07-20,37.585,37.875,37.935,37.5475,68974992.0
2017-07-21,37.5675,37.4975,37.61,37.22,105010520.0
2017-07-24,38.0225,37.645,38.11,37.475,85972640.0
2017-07-25,38.185,37.95,38.46,37.95,75415728.0
2017-07-26,38.365,38.3375,38.4825,38.265,63123804.0
2017-07-27,37.64,38.4375,38.4975,36.825,129905348.0
2017-07-28,37.375,37.4725,37.5575,37.2975,68854612.0
2017-07-31,37.1825,37.475,37.5825,37.0325,79383680.0
2017-08-01,37.5125,37.275,37.555,37.1025,141474580.0
2017-08-02,39.285,39.82,39.9375,39.04,279747200.0
2017-08-03,38.8925,39.2625,39.3025,38.755,108389184.0
2017-08-04,39.0975,39.0175,39.35,38.9225,82239408.0
2017-08-07,39.7025,39.265,39.73,39.167525,87481284.0
2017-08-08,40.02,39.65,40.4575,39.5675,144823584.0
2017-08-09,40.265,39.815,40.3175,39.7775,104526120.0
2017-08-10,38.83,39.975,40.0,38.6575,163217092.0
2017-08-11,39.37,39.15,39.6432,39.0175,105028384.0
2017-08-14,39.9625,39.83,40.0525,39.6875,88490936.0
2017-08-15,40.4,40.165,40.54875,40.035,117861948.0
2017-08-16,40.2375,40.485,40.6275,40.0375,110686448.0
2017-08-17,39.465,40.13,40.1775,39.46,111762260.0
2017-08-18,39.375,39.465,39.875,39.18,109712276.0
2017-08-21,39.3025,39.375,39.4725,38.777525,105474112.0
2017-08-22,39.945,39.5575,40.0,39.505,86418340.0
2017-08-23,39.995,39.7675,40.1175,39.72,77596324.0
2017-08-24,39.8175,40.1075,40.185,39.6375,79275672.0
2017-08-25,39.965,39.9125,40.14,39.8175,101920252.0
2017-08-28,40.3675,40.035,40.5,39.9825,103863888.0
2017-08-29,40.7275,40.025,40.78,40.0,118067640.0
2017-08-30,40.8375,40.95,40.9725,40.6525,109078336.0
2017-08-31,41.0,40.91,41.13,40.87,107140384.0
2017-09-01,41.0125,41.2,41.235,40.9075,66364204.0
2017-09-05,40.52,40.9375,41.0625,40.14,118145256.0
2017-09-06,40.4775,40.6775,40.7475,40.13,86606904.0
2017-09-07,40.315,40.5225,40.56,40.09,87714008.0
2017-09-08,39.6575,40.215,40.2875,39.6325,114446140.0
2017-09-11,40.375,40.125,40.5125,39.9725,126323192.0
2017-09-12,40.215,40.6525,40.99,39.6925,286856184.0
2017-09-13,39.9125,39.9675,39.99,39.4775,179629444.0
2017-09-14,39.57,39.7475,39.85,39.5225,95042996.0
2017-09-15,39.97,39.6175,40.2425,39.5,196458408.0
2017-09-18,39.6675,40.0275,40.125,39.49875,113077740.0
2017-09-19,39.6825,39.8775,39.9425,39.61,83242528.0
2017-09-20,39.0175,39.475,39.565,38.4575,211805456.0
2017-09-21,38.3475,38.95,38.95,38.1875,150046644.0
2017-09-22,37.9725,38.005,38.0675,37.64,186581772.0
2017-09-25,37.6375,37.4975,37.9575,37.29,177549344.0
2017-09-26,38.285,37.945,38.48,37.9225,146640180.0
2017-09-27,38.5575,38.45,38.679725,38.385,102016908.0
2017-09-28,38.32,38.4725,38.57,38.175,88021820.0
2017-09-29,38.53,38.3025,38.5325,38.0,105199240.0
2017-10-02,38.4525,38.565,38.6125,38.18,74795368.0
2017-10-03,38.62,38.5025,38.7725,38.4775,64921172.0
2017-10-04,38.37,38.4075,38.465,38.115,80655000.0
2017-10-05,38.8475,38.545,38.86,38.5125,85135076.0
2017-10-06,38.825,38.7425,38.8725,38.64,69630232.0
2017-10-09,38.96,38.9525,39.1825,38.87125,65051692.0
2017-10-10,38.975,39.01375,39.5,38.775,62468056.0
2017-10-11,39.1375,38.9925,39.245,38.9375,67622560.0
2017-10-12,39.0,39.0875,39.3425,38.932475,64500216.0
2017-10-13,39.2475,39.1825,39.32,39.1025,65576752.0
2017-10-16,39.97,39.475,40.0,39.4125,96485808.0
2017-10-17,40.1175,39.945,40.2175,39.8075,75989100.0
2017-10-18,39.94,40.105,40.1775,39.9,65496656.0
2017-10-19,38.995,39.1875,39.27,38.755,170336664.0
2017-10-20,39.0625,39.1525,39.4375,38.99,95896584.0
2017-10-23,39.0425,39.2225,39.4225,38.875,87937308.0
2017-10-24,39.275,39.0725,39.355,39.05,71028920.0
2017-10-25,39.1025,39.2275,39.3875,38.8175,84828392.0
2017-10-26,39.3525,39.3075,39.457375,39.195,68001876.0
2017-10-27,40.7625,39.8225,40.9,39.675,177816640.0
2017-10-30,41.68,40.9725,42.0175,40.93,178803088.0
2017-10-31,42.26,41.975,42.412475,41.735,144187312.0
2017-11-01,41.7225,42.4675,42.485,41.4025,134551048.0
2017-11-02,42.0275,41.91,42.125,41.32,165573492.0
2017-11-03,43.125,43.5,43.565,42.78,237594524.0
2017-11-06,43.5625,43.09125,43.7475,42.93,140105224.0
2017-11-07,43.7025,43.4775,43.8125,43.4,97445940.0
2017-11-08,44.06,43.665,44.06,43.5825,97638108.0
2017-11-09,43.97,43.7775,44.02375,43.285,117930384.0
2017-11-10,43.6675,43.7775,43.845,43.5675,100582000.0
2017-11-13,43.4925,43.375,43.625,43.35,67928320.0
2017-11-14,42.835,43.26,43.37,42.795,99129948.0
2017-11-15,42.27,42.4925,42.579925,42.095,116632280.0
2017-11-16,42.775,42.795,42.9675,42.575,94549936.0
2017-11-17,42.5375,42.76,42.8475,42.41,87598176.0
2017-11-20,42.495,42.5725,42.64,42.39,65049788.0
2017-11-21,43.285,42.695,43.425,42.695,100525180.0
2017-11-22,43.74,43.34,43.75,43.2625,102355700.0
2017-11-24,43.7425,43.775,43.875,43.661475,56106692.0
2017-11-27,43.5225,43.7625,43.77,43.335,82867208.0
2017-11-28,43.2675,43.575,43.7175,42.965,105715208.0
2017-11-29,42.37,43.1575,43.23,41.79,166665456.0
2017-11-30,42.9625,42.6075,43.035,42.11,166108872.0
2017-12-01,42.7625,42.4875,42.9175,42.125,159037152.0
2017-12-04,42.45,43.12,43.155,42.4075,130169540.0
2017-12-05,42.41,42.265,42.88,42.1,109400616.0
2017-12-06,42.2525,41.875,42.551175,41.615,114240000.0
2017-12-07,42.33,42.2575,42.61,42.2275,102693232.0
2017-12-08,42.3425,42.6225,42.75,42.205,93420924.0
2017-12-11,43.1675,42.3,43.2225,42.1975,141095036.0
2017-12-12,42.925,43.0375,43.0975,42.86525,77636920.0
2017-12-13,43.0675,43.125,43.385,43.0,95273788.0
2017-12-14,43.055,43.1,43.2825,42.9125,81906164.0
2017-12-15,43.4925,43.4075,43.5425,43.115,160677228.0
2017-12-18,44.105,43.72,44.3,43.715,117684456.0
2017-12-19,43.635,43.7575,43.8475,43.5225,109745788.0
2017-12-20,43.5875,43.7175,43.855,43.3125,93902596.0
2017-12-21,43.7525,43.5425,44.005,43.525,83799584.0
2017-12-22,43.7525,43.67,43.856,43.625,65397776.0
2017-12-26,42.6425,42.7,42.8675,42.41975,132742144.0
2017-12-27,42.65,42.525,42.695,42.4275,85992852.0
2017-12-28,42.77,42.75,42.9625,42.62,65920748.0
2017-12-29,42.3075,42.63,42.6475,42.305,103999688.0
2018-01-02,43.065,42.54,43.075,42.315,102223736.0
2018-01-03,43.0575,43.1325,43.6375,42.99,118071596.0
2018-01-04,43.2575,43.135,43.3675,43.02,89738388.0
2018-01-05,43.75,43.36,43.8425,43.2625,94640072.0
2018-01-08,43.5875,43.5875,43.9025,43.4825,82271064.0
2018-01-09,43.5825,43.6375,43.765,43.3525,86335988.0
2018-01-10,43.5725,43.29,43.575,43.25,95839580.0
2018-01-11,43.82,43.6475,43.87215,43.6225,74670916.0
2018-01-12,44.2725,44.045,44.34,43.9125,101672320.0
2018-01-16,44.0475,44.475,44.8475,44.035,118263788.0
2018-01-17,44.775,44.0375,44.8125,43.7675,137547344.0
2018-01-18,44.815,44.8425,45.025,44.5625,124773408.0
2018-01-19,44.615,44.6525,44.895,44.3525,129700268.0
2018-01-22,44.25,44.325,44.445,44.1504,108434204.0
2018-01-23,44.26,44.325,44.86,44.205,130756584.0
2018-01-24,43.555,44.3125,44.325,43.3,204420360.0
2018-01-25,42.7775,43.62625,43.7375,42.6325,166116016.0
2018-01-26,42.8775,43.0,43.0,42.515,156572044.0
2018-01-29,41.99,42.54,42.54,41.7675,202561624.0
2018-01-30,41.7425,41.38125,41.8425,41.175,184192740.0
2018-01-31,41.8575,41.7175,42.110425,41.625,129915720.0
2018-02-01,41.945,41.79125,42.155,41.69,188923148.0
2018-02-02,40.125,41.5,41.7,40.025,346375300.0
2018-02-05,39.1225,39.775,40.97,39.0,290954088.0
2018-02-06,40.7575,38.7075,40.93,38.5,272975352.0
2018-02-07,39.885,40.77125,40.85,39.767125,206434320.0
2018-02-08,38.7875,40.0725,40.25,38.7575,217562064.0
2018-02-09,39.1025,39.2675,39.4725,37.56,282690432.0
2018-02-12,40.6775,39.625,40.9725,39.3775,243278156.0
2018-02-13,41.085,40.4875,41.1875,40.4125,130196652.0
2018-02-14,41.8425,40.76125,41.885,40.72,162579732.0
2018-02-15,43.2475,42.4475,43.2725,42.25,204588684.0
2018-02-16,43.1075,43.09,43.705,42.9425,160704364.0
2018-02-20,42.9625,43.0125,43.565,42.855,135722160.0
2018-02-21,42.7675,43.2075,43.53,42.7525,149886492.0
2018-02-22,43.125,42.95,43.4875,42.9275,123967760.0
2018-02-23,43.875,43.4175,43.9125,43.385,135249440.0
2018-02-26,44.7425,44.0875,44.8475,44.0525,152648696.0
2018-02-27,44.5975,44.775,45.12,44.54,155712500.0
2018-02-28,44.53,44.815,45.15375,44.5125,151128552.0
2018-03-01,43.75,44.635,44.94375,43.165,195207880.0
2018-03-02,44.0525,43.2,44.075,43.1125,153815800.0
2018-03-05,44.205,43.8025,44.435,43.63,113605464.0
2018-03-06,44.1675,44.4775,44.5625,44.0325,95154024.0
2018-03-07,43.7575,43.735,43.9625,43.5675,126813848.0
2018-03-08,44.235,43.87,44.28,43.7675,95096428.0
2018-03-09,44.995,44.49,45.0,44.3475,128740648.0
2018-03-12,45.43,45.0725,45.5975,45.0525,128828324.0
2018-03-13,44.9925,45.6475,45.875,44.81,126774116.0
2018-03-14,44.61,45.08,45.13,44.4525,117473424.0
2018-03-15,44.6625,44.625,45.06,44.517525,90975192.0
2018-03-16,44.505,44.6625,44.78,44.405,157618752.0
2018-03-19,43.825,44.33,44.3675,43.415,133787084.0
2018-03-20,43.81,43.81,44.2,43.735,78597400.0
2018-03-21,42.8175,43.76,43.7725,42.815,148219740.0
2018-03-22,42.2125,42.5,43.17,42.15,165963068.0
2018-03-23,41.235,42.0975,42.48,41.235,164115136.0
2018-03-26,43.1925,42.0175,43.275,41.61,150164944.0
2018-03-27,42.085,43.42,43.7875,41.73,163690316.0
2018-03-28,41.62,41.8125,42.505,41.2975,166674180.0
2018-03-29,41.945,41.95125,42.9375,41.725,153594020.0
2018-04-02,41.67,41.97,42.235,41.1175,150347164.0
2018-04-03,42.0975,41.91,42.186375,41.22,121112184.0
2018-04-04,42.9025,41.22,43.0025,41.1925,138421956.0
2018-04-05,43.2,43.145,43.5576,43.02,107732788.0
2018-04-06,42.095,42.7425,43.12,42.05,140021160.0
2018-04-09,42.5125,42.47,43.2725,42.46125,116070872.0
2018-04-10,43.3125,43.25,43.5,42.8825,114456964.0
2018-04-11,43.11,43.0575,43.4808,42.925,89726560.0
2018-04-12,43.535,43.3525,43.75,43.26,91557140.0
2018-04-13,43.6825,43.695,43.96,43.4625,100497020.0
2018-04-16,43.955,43.757525,44.0475,43.707525,86313680.0
2018-04-17,44.56,44.1225,44.734125,44.1025,106421768.0
2018-04-18,44.46,44.4525,44.705,44.22,83018152.0
2018-04-19,43.2,43.7375,43.8475,43.165,139235200.0
2018-04-20,41.43,42.64875,42.8046,41.3575,261964560.0
2018-04-23,41.31,41.7087,41.73,41.0225,146061908.0
2018-04-24,40.735,41.4175,41.5825,40.305025,134768068.0
2018-04-25,40.9125,40.655,41.355,40.6025,113528336.0
2018-04-26,41.055,41.03,41.4325,40.8425,111852056.0
2018-04-27,40.58,41.0,41.0825,40.1575,142623356.0
2018-04-30,41.315,40.53255,41.815,40.46,169709696.0
2018-05-01,42.275,41.60255,42.3,41.3175,214277504.0
2018-05-02,44.1425,43.80625,44.4375,43.45,266157484.0
2018-05-03,44.2225,43.97,44.375,43.610275,136272720.0
2018-05-04,45.9575,44.5625,46.0625,44.5425,224805268.0
2018-05-07,46.29,46.295,46.9175,46.1875,169805692.0
2018-05-08,46.5125,46.2475,46.555,45.91625,113611108.0
2018-05-09,46.84,46.6375,46.85,46.305,92844964.0
2018-05-10,47.51,46.935,47.5925,46.9125,111957156.0
2018-05-11,47.1475,47.3725,47.515,46.8625,104848884.0
2018-05-14,47.0375,47.2525,47.3825,46.965,83115088.0
2018-05-15,46.61,46.695,46.7675,46.275,94780636.0
2018-05-16,47.045,46.5175,47.115,46.5,76732256.0
2018-05-17,46.7475,47.0,47.2275,46.59,69176116.0
2018-05-18,46.5775,46.7975,46.95255,46.5325,73190912.0
2018-05-21,46.9075,47.0,47.3175,46.72765,73603148.0
2018-05-22,46.79,47.09375,47.22,46.695,60962816.0
2018-05-23,47.09,46.5875,47.125,46.44,80233660.0
2018-05-24,47.0375,47.1925,47.21,46.5525,92935900.0
2018-05-25,47.145,47.0575,47.4125,46.9125,69843852.0
2018-05-29,46.975,46.9,47.1875,46.7175,90056300.0
2018-05-30,46.875,46.93,47.0,46.695,74762188.0
2018-05-31,46.7175,46.805,47.0575,46.535,109931172.0
2018-06-01,47.56,46.9978,47.565,46.9375,93770040.0
2018-06-04,47.9575,47.90875,48.355,47.8375,105064696.0
2018-06-05,48.3275,48.26625,48.485,48.09,86263852.0
2018-06-06,48.495,48.4075,48.52,47.98,83734476.0
2018-06-07,48.365,48.535,48.55,48.08375,85388720.0
2018-06-08,47.925,47.7925,48.0,47.4425,106627196.0
2018-06-11,47.8075,47.8375,47.9925,47.5525,73233840.0
2018-06-12,48.07,47.84625,48.15275,47.7875,67644564.0
2018-06-13,47.675,48.105,48.22,47.61,86553572.0
2018-06-14,47.7,47.8875,47.8925,47.555,86440296.0
2018-06-15,47.21,47.5075,47.54,47.065,246876640.0
2018-06-18,47.185,46.97,47.305,46.8,73939460.0
2018-06-19,46.4225,46.285,46.5825,45.8625,134313820.0
2018-06-20,46.625,46.5875,46.8,46.4325,82514804.0
2018-06-21,46.365,46.8125,47.0875,46.235,102847592.0
2018-06-22,46.23,46.53,46.5375,46.175,108801788.0
2018-06-25,45.5425,45.85,46.23,45.1825,126652384.0
2018-06-26,46.1075,45.7475,46.6325,45.635,98276804.0
2018-06-27,46.04,46.30695,46.82,46.0075,101141312.0
2018-06-28,46.375,46.025,46.5525,45.95,69460940.0
2018-06-29,46.2775,46.5725,46.7975,45.7275,90950664.0
2018-07-02,46.795,45.955,46.825,45.855,70925372.0
2018-07-03,45.98,46.9475,46.9875,45.885,55819224.0
2018-07-05,46.35,46.315,46.6025,46.07,66416992.0
2018-07-06,46.9925,46.355,47.1085,46.3,69940980.0
2018-07-09,47.645,47.375,47.67,47.325,79026536.0
2018-07-10,47.5875,47.6775,47.82,47.545025,63756596.0
2018-07-11,46.97,47.125,47.444975,46.9025,75325880.0
2018-07-12,47.7575,47.3825,47.8525,47.3275,72164524.0
2018-07-13,47.8325,47.77,47.96,47.725,50079168.0
2018-07-16,47.7275,47.88,48.1625,47.60375,60172440.0
2018-07-17,47.8625,47.4375,47.9675,47.3,62138092.0
2018-07-18,47.6,47.945,47.95,47.4825,65573524.0
2018-07-19,47.97,47.4225,48.1375,47.4225,81147008.0
2018-07-20,47.86,47.945,48.1075,47.5425,82824168.0
2018-07-23,47.9025,47.67,47.99,47.39,63957460.0
2018-07-24,48.25,48.1125,48.415025,48.0125,74791592.0
2018-07-25,48.705,48.26505,48.7125,48.1075,67305932.0
2018-07-26,48.5525,48.6525,48.99,48.4025,76303856.0
2018-07-27,47.745,48.7475,48.7975,47.525,96095888.0
2018-07-30,47.4775,47.975,48.05,47.2675,84118140.0
2018-07-31,47.5725,47.575,48.035,47.335,157492152.0
2018-08-01,50.375,49.7825,50.44,49.3275,271742864.0
2018-08-02,51.8475,50.145,52.095,50.0875,249616048.0
2018-08-03,51.9975,51.7575,52.185,51.370075,133789584.0
2018-08-06,52.2675,52.0,52.3125,51.7675,101701548.0
2018-08-07,51.7775,52.33,52.375,51.69,102349548.0
2018-08-08,51.8125,51.5125,51.9525,51.13,90101948.0
2018-08-09,52.22,51.82,52.445,51.8,93970504.0
2018-08-10,51.8825,51.84,52.275,51.6675,98444808.0
2018-08-13,52.2175,51.925,52.738,51.925,103563520.0
2018-08-14,52.4375,52.53875,52.64,52.065,82992040.0
2018-08-15,52.56,52.305,52.685,52.0825,115230256.0
2018-08-16,53.33,52.9375,53.453025,52.8675,114001468.0
2018-08-17,54.395,53.36,54.4875,53.29,141707988.0
2018-08-20,53.865,54.525,54.795,53.7775,121150780.0
2018-08-21,53.76,54.2,54.2975,53.50625,104639020.0
2018-08-22,53.7625,53.525,54.09,53.46,76072524.0
2018-08-23,53.8725,53.6625,54.2625,53.65,75532896.0
2018-08-24,54.04,54.15,54.225,53.7775,73905424.0
2018-08-27,54.485,54.2875,54.685,54.0825,82100468.0
2018-08-28,54.925,54.7525,55.135,54.73,91107064.0
2018-08-29,55.745,55.0375,55.8725,54.8525,109019216.0
2018-08-30,56.2575,55.8125,57.065,55.6,195175296.0
2018-08-31,56.9075,56.6275,57.2175,56.5,173360536.0
2018-09-04,57.09,57.1025,57.295,56.6575,109560528.0
2018-09-05,56.7175,57.2475,57.4175,56.275,133331840.0
2018-09-06,55.775,56.5575,56.8375,55.325,137159904.0
2018-09-07,55.325,55.4625,56.3425,55.1775,150479240.0
2018-09-10,54.5825,55.2375,55.4625,54.1175,158065812.0
2018-09-11,55.9625,54.5025,56.07475,54.14,142996196.0
2018-09-12,55.2675,56.235,56.25,54.96,197114960.0
2018-09-13,56.6025,55.88,57.0875,55.6425,166825508.0
2018-09-14,55.96,56.4375,56.71,55.6305,127997156.0
2018-09-17,54.47,55.5375,55.7375,54.3175,148780532.0
2018-09-18,54.56,54.4475,55.4625,54.28,126286848.0
2018-09-19,54.5925,54.625,54.905,53.825,108495332.0
2018-09-20,55.0075,55.06,55.57,54.7875,106435176.0
2018-09-21,54.415,55.195,55.34,54.3225,384986992.0
2018-09-24,55.1975,54.205,55.315,54.1575,110773432.0
2018-09-25,55.5475,54.9375,55.705,54.925,98217516.0
2018-09-26,55.105,55.25,55.9375,54.94,95938824.0
2018-09-27,56.2375,55.955,56.61,55.885,120724908.0
2018-09-28,56.435,56.1975,56.46,56.005,91717456.0
2018-10-01,56.815,56.9875,57.355,56.5875,94403208.0
2018-10-02,57.32,56.8125,57.5,56.6575,99152680.0
2018-10-03,58.0175,57.5125,58.3675,57.445,114619196.0
2018-10-04,56.9975,57.695,58.0875,56.6825,128168000.0
2018-10-05,56.0725,56.99,57.1025,55.145,134321852.0
2018-10-08,55.9425,55.5525,56.2,55.05,118655692.0
2018-10-09,56.7175,55.91,56.8175,55.56155,107564116.0
2018-10-10,54.09,56.365,56.5875,54.0125,167962216.0
2018-10-11,53.6125,53.63,54.875,53.08,212497568.0
2018-10-12,55.5275,55.105,55.72,54.21,161351404.0
2018-10-15,54.34,55.29,55.4575,54.3175,123164028.0
2018-10-16,55.5375,54.7325,55.7475,54.190675,116735852.0
2018-10-17,55.2975,55.575,55.66,54.835,91541588.0
2018-10-18,54.005,54.465,54.935,53.25,130325260.0
2018-10-19,54.8275,54.515,55.315,54.3575,132314904.0
2018-10-22,55.1625,54.9475,55.84,54.735,115168328.0
2018-10-23,55.6825,53.9575,55.8125,53.675,155071384.0
2018-10-24,53.7725,55.65,56.0575,53.635,163700652.0
2018-10-25,54.95,54.4275,55.345,54.1875,119423072.0
2018-10-26,54.075,53.975,55.0475,53.1675,189033500.0
2018-10-29,53.06,54.7975,54.9225,51.5225,183742080.0
2018-10-30,53.325,52.7875,53.795,52.3175,146639960.0
2018-10-31,54.715,54.22,55.1125,54.155,153435732.0
2018-11-01,55.555,54.7625,55.59,54.2025,233292720.0
2018-11-02,51.87,52.3875,53.4125,51.3575,365314616.0
2018-11-05,50.3975,51.075,51.0975,49.5425,264654676.0
2018-11-06,50.9425,50.48,51.18,50.4225,127531524.0
2018-11-07,52.4875,51.4925,52.515,51.0325,133697736.0
2018-11-08,52.1225,52.495,52.53,51.6875,101450544.0
2018-11-09,51.1175,51.3875,51.5025,50.5625,137463000.0
2018-11-12,48.5425,49.75,49.9625,48.4475,204542072.0
2018-11-13,48.0575,47.9075,49.295,47.862525,187531744.0
2018-11-14,46.7,48.475,48.62,46.4825,243203828.0
2018-11-15,47.8525,47.0975,47.9925,46.725,185915204.0
2018-11-16,48.3825,47.625,48.742375,47.365,147713012.0
2018-11-19,46.465,47.5,47.675,46.2475,167683488.0
2018-11-20,44.245,44.5925,45.3675,43.8775,271300988.0
2018-11-21,44.195,44.9325,45.0675,44.1375,124496840.0
2018-11-23,43.0725,43.735,44.14875,43.025,94495888.0
2018-11-26,43.655,43.56,43.7375,42.565,179994080.0
